    0.7619094371E+00    0.1559062640E+02    0.1825031637E+02    0.2335077375E+02    0.3003699246E+02    0.3161133429E+02    0.3644153224E+02    0.6793801768E+02    0.6825561284E+02    0.7169740163E+02    0.7705116692E+02    0.8127918381E+02    0.8768025467E+02
    0.7732812198E+00    0.1569165061E+02    0.1846349723E+02    0.2341947826E+02    0.3004771239E+02    0.3191026105E+02    0.3649063254E+02    0.6796446829E+02    0.6836232005E+02    0.7175243565E+02    0.7707258983E+02    0.8123970896E+02    0.8761270942E+02
    0.7846530024E+00    0.1578876078E+02    0.1867320544E+02    0.2348381641E+02    0.3004877497E+02    0.3220323716E+02    0.3654501172E+02    0.6799108544E+02    0.6846884666E+02    0.7180572297E+02    0.7708972212E+02    0.8120040954E+02    0.8753149193E+02
    0.7960247851E+00    0.1588202434E+02    0.1887934529E+02    0.2354381928E+02    0.3004115789E+02    0.3248980326E+02    0.3660406180E+02    0.6801786052E+02    0.6857504304E+02    0.7185723003E+02    0.7710296442E+02    0.8116131851E+02    0.8743732871E+02
    0.8073965677E+00    0.1597150947E+02    0.1908181532E+02    0.2359953703E+02    0.3002571257E+02    0.3276964000E+02    0.3666715757E+02    0.6804477809E+02    0.6868075222E+02    0.7190692680E+02    0.7711271726E+02    0.8112248868E+02    0.8733097752E+02
    0.8187683504E+00    0.1605728470E+02    0.1928050764E+02    0.2365103844E+02    0.3000321941E+02    0.3304250140E+02    0.3673366841E+02    0.6807181561E+02    0.6878580974E+02    0.7195478705E+02    0.7711937733E+02    0.8108399442E+02    0.8721322577E+02
    0.8301401330E+00    0.1613941844E+02    0.1947530713E+02    0.2369841028E+02    0.2997441116E+02    0.3330818207E+02    0.3680296829E+02    0.6809894321E+02    0.6889004361E+02    0.7200078858E+02    0.7712333394E+02    0.8104593302E+02    0.8708488896E+02
    0.8415119157E+00    0.1621797861E+02    0.1966609066E+02    0.2374175656E+02    0.2993998296E+02    0.3356649991E+02    0.3687444372E+02    0.6812612365E+02    0.6899327421E+02    0.7204491337E+02    0.7712496567E+02    0.8100842548E+02    0.8694680914E+02
    0.8528836983E+00    0.1629303218E+02    0.1985272620E+02    0.2378119768E+02    0.2990059688E+02    0.3381728644E+02    0.3694749987E+02    0.6815331220E+02    0.6909531434E+02    0.7208714779E+02    0.7712463715E+02    0.8097161684E+02    0.8679985344E+02
    0.8642554809E+00    0.1636464484E+02    0.2003507190E+02    0.2381686948E+02    0.2985688438E+02    0.3406038106E+02    0.3702156489E+02    0.6818045678E+02    0.6919596927E+02    0.7212748270E+02    0.7712269619E+02    0.8093567579E+02    0.8664491277E+02
    0.8756272636E+00    0.1643288056E+02    0.2021297513E+02    0.2384892211E+02    0.2980944832E+02    0.3429562759E+02    0.3709609282E+02    0.6820749808E+02    0.6929503696E+02    0.7216591352E+02    0.7711947096E+02    0.8090079377E+02    0.8648290061E+02
    0.8869990462E+00    0.1649780123E+02    0.2038627147E+02    0.2387751884E+02    0.2975886494E+02    0.3452287199E+02    0.3717056525E+02    0.6823436985E+02    0.6939230825E+02    0.7220244029E+02    0.7711526751E+02    0.8086718323E+02    0.8631475200E+02
    0.8983708289E+00    0.1655946639E+02    0.2055478370E+02    0.2390283474E+02    0.2970568630E+02    0.3474196091E+02    0.3724449216E+02    0.6826099921E+02    0.6948756735E+02    0.7223706759E+02    0.7711036743E+02    0.8083507513E+02    0.8614142286E+02
    0.9097426115E+00    0.1661793283E+02    0.2071832081E+02    0.2392505527E+02    0.2965044293E+02    0.3495274063E+02    0.3731741213E+02    0.6828730714E+02    0.6958059222E+02    0.7226980454E+02    0.7710502590E+02    0.8080471555E+02    0.8596388950E+02
    0.9211143942E+00    0.1667325441E+02    0.2087667702E+02    0.2394437474E+02    0.2959364678E+02    0.3515505627E+02    0.3738889222E+02    0.6831320898E+02    0.6967115532E+02    0.7230066458E+02    0.7709946994E+02    0.8077636123E+02    0.8578314866E+02
    0.9324861768E+00    0.1672548176E+02    0.2102963089E+02    0.2396099473E+02    0.2953579423E+02    0.3534875111E+02    0.3745852777E+02    0.6833861510E+02    0.6975902435E+02    0.7232966534E+02    0.7709389704E+02    0.8075027394E+02    0.8560021801E+02
    0.9438579594E+00    0.1677466212E+02    0.2117694460E+02    0.2397512237E+02    0.2947736911E+02    0.3553366593E+02    0.3752594213E+02    0.6836343160E+02    0.6984396323E+02    0.7235682835E+02    0.7708847428E+02    0.8072671353E+02    0.8541613725E+02
    0.9552297421E+00    0.1682083922E+02    0.2131836341E+02    0.2398696858E+02    0.2941884550E+02    0.3570963836E+02    0.3759078671E+02    0.6838756110E+02    0.6992573319E+02    0.7238217870E+02    0.7708333789E+02    0.8070592936E+02    0.8523197001E+02
    0.9666015247E+00    0.1686405314E+02    0.2145361541E+02    0.2399674627E+02    0.2936069019E+02    0.3587650207E+02    0.3765274128E+02    0.6841090365E+02    0.7000409412E+02    0.7240574470E+02    0.7707859336E+02    0.8068815019E+02    0.8504880655E+02
    0.9779733074E+00    0.1690434033E+02    0.2158241173E+02    0.2400466841E+02    0.2930336471E+02    0.3603408588E+02    0.3771151455E+02    0.6843335767E+02    0.7007880601E+02    0.7242755741E+02    0.7707431626E+02    0.8067357201E+02    0.8486776753E+02
    0.9893450900E+00    0.1694173355E+02    0.2170444715E+02    0.2401094617E+02    0.2924732666E+02    0.3618221271E+02    0.3776684528E+02    0.6845482093E+02    0.7014963057E+02    0.7244765014E+02    0.7707055359E+02    0.8066234414E+02    0.8469000890E+02
    0.1000716873E+01    0.1697626200E+02    0.2181940149E+02    0.2401578698E+02    0.2919303034E+02    0.3632069841E+02    0.3781850365E+02    0.6847519164E+02    0.7021633302E+02    0.7246605788E+02    0.7706732597E+02    0.8065455322E+02    0.8451672779E+02
    0.1012088655E+01    0.1700795137E+02    0.2192694164E+02    0.2401939256E+02    0.2914092638E+02    0.3644935053E+02    0.3786629301E+02    0.6849436954E+02    0.7027868401E+02    0.7248281677E+02    0.7706463036E+02    0.8065020565E+02    0.8434916947E+02
    0.1023460438E+01    0.1703682402E+02    0.2202672460E+02    0.2402195708E+02    0.2909146039E+02    0.3656796710E+02    0.3791005174E+02    0.6851225697E+02    0.7033646167E+02    0.7249796338E+02    0.7706244345E+02    0.8064920888E+02    0.8418863479E+02
    0.1034832221E+01    0.1706289918E+02    0.2211840143E+02    0.2402366521E+02    0.2904507042E+02    0.3667633575E+02    0.3794965500E+02    0.6852876007E+02    0.7038945367E+02    0.7251153412E+02    0.7706072546E+02    0.8065135273E+02    0.8403648723E+02
    0.1046204003E+01    0.1708619316E+02    0.2220162233E+02    0.2402469035E+02    0.2900218317E+02    0.3677423345E+02    0.3798501600E+02    0.6854378982E+02    0.7043745942E+02    0.7252356456E+02    0.7705942431E+02    0.8065629269E+02    0.8389415784E+02
