    0.2513004010E+00    0.1854850936E+01    0.1854850936E+01    0.3518524008E+01    0.2678378356E+02    0.2678378356E+02    0.3221775838E+02    0.3221775838E+02    0.4486920384E+02    0.4621075935E+02
    0.2565358260E+00    0.1885797505E+01    0.1885797505E+01    0.3576604081E+01    0.2677917142E+02    0.2677917142E+02    0.3221508974E+02    0.3221508974E+02    0.4486526521E+02    0.4622706502E+02
    0.2617712510E+00    0.1916282360E+01    0.1916282360E+01    0.3633792979E+01    0.2677455646E+02    0.2677455646E+02    0.3221241875E+02    0.3221241875E+02    0.4486146669E+02    0.4624319240E+02
    0.2670066760E+00    0.1946297813E+01    0.1946297813E+01    0.3690077292E+01    0.2676994323E+02    0.2676994323E+02    0.3220974806E+02    0.3220974806E+02    0.4485780470E+02    0.4625913282E+02
    0.2722421011E+00    0.1975836281E+01    0.1975836281E+01    0.3745443840E+01    0.2676533630E+02    0.2676533630E+02    0.3220708030E+02    0.3220708030E+02    0.4485427564E+02    0.4627487783E+02
    0.2774775261E+00    0.2004890287E+01    0.2004890288E+01    0.3799879672E+01    0.2676074020E+02    0.2676074020E+02    0.3220441810E+02    0.3220441810E+02    0.4485087590E+02    0.4629041917E+02
    0.2827129511E+00    0.2033452467E+01    0.2033452468E+01    0.3853372065E+01    0.2675615946E+02    0.2675615946E+02    0.3220176408E+02    0.3220176408E+02    0.4484760190E+02    0.4630574879E+02
    0.2879483761E+00    0.2061515568E+01    0.2061515568E+01    0.3905908529E+01    0.2675159858E+02    0.2675159858E+02    0.3219912087E+02    0.3219912087E+02    0.4484445011E+02    0.4632085886E+02
    0.2931838011E+00    0.2089072451E+01    0.2089072451E+01    0.3957476806E+01    0.2674706204E+02    0.2674706204E+02    0.3219649106E+02    0.3219649106E+02    0.4484141700E+02    0.4633574173E+02
    0.2984192262E+00    0.2116116097E+01    0.2116116097E+01    0.4008064870E+01    0.2674255429E+02    0.2674255429E+02    0.3219387724E+02    0.3219387724E+02    0.4483849909E+02    0.4635038997E+02
    0.3036546512E+00    0.2142639604E+01    0.2142639604E+01    0.4057660933E+01    0.2673807975E+02    0.2673807975E+02    0.3219128200E+02    0.3219128200E+02    0.4483569299E+02    0.4636479635E+02
    0.3088900762E+00    0.2168636195E+01    0.2168636195E+01    0.4106253439E+01    0.2673364280E+02    0.2673364280E+02    0.3218870787E+02    0.3218870787E+02    0.4483299533E+02    0.4637895384E+02
    0.3141255012E+00    0.2194099216E+01    0.2194099216E+01    0.4153831073E+01    0.2672924777E+02    0.2672924777E+02    0.3218615741E+02    0.3218615741E+02    0.4483040284E+02    0.4639285562E+02
    0.3193609262E+00    0.2219022140E+01    0.2219022140E+01    0.4200382754E+01    0.2672489897E+02    0.2672489897E+02    0.3218363312E+02    0.3218363312E+02    0.4482791230E+02    0.4640649504E+02
    0.3245963513E+00    0.2243398570E+01    0.2243398570E+01    0.4245897644E+01    0.2672060063E+02    0.2672060063E+02    0.3218113747E+02    0.3218113747E+02    0.4482552059E+02    0.4641986570E+02
    0.3298317763E+00    0.2267222239E+01    0.2267222239E+01    0.4290365145E+01    0.2671635694E+02    0.2671635694E+02    0.3217867293E+02    0.3217867293E+02    0.4482322468E+02    0.4643296134E+02
    0.3350672013E+00    0.2290487014E+01    0.2290487014E+01    0.4333774903E+01    0.2671217203E+02    0.2671217203E+02    0.3217624191E+02    0.3217624191E+02    0.4482102160E+02    0.4644577595E+02
    0.3403026263E+00    0.2313186899E+01    0.2313186899E+01    0.4376116806E+01    0.2670804998E+02    0.2670804998E+02    0.3217384681E+02    0.3217384681E+02    0.4481890850E+02    0.4645830368E+02
    0.3455380513E+00    0.2335316035E+01    0.2335316035E+01    0.4417380989E+01    0.2670399478E+02    0.2670399478E+02    0.3217148998E+02    0.3217148998E+02    0.4481688263E+02    0.4647053889E+02
    0.3507734764E+00    0.2356868702E+01    0.2356868702E+01    0.4457557833E+01    0.2670001037E+02    0.2670001037E+02    0.3216917373E+02    0.3216917373E+02    0.4481494131E+02    0.4648247613E+02
    0.3560089014E+00    0.2377839323E+01    0.2377839323E+01    0.4496637971E+01    0.2669610061E+02    0.2669610061E+02    0.3216690033E+02    0.3216690033E+02    0.4481308200E+02    0.4649411014E+02
    0.3612443264E+00    0.2398222465E+01    0.2398222465E+01    0.4534612283E+01    0.2669226928E+02    0.2669226928E+02    0.3216467202E+02    0.3216467202E+02    0.4481130222E+02    0.4650543585E+02
    0.3664797514E+00    0.2418012840E+01    0.2418012840E+01    0.4571471904E+01    0.2668852010E+02    0.2668852010E+02    0.3216249099E+02    0.3216249099E+02    0.4480959962E+02    0.4651644839E+02
    0.3717151764E+00    0.2437205309E+01    0.2437205309E+01    0.4607208221E+01    0.2668485668E+02    0.2668485668E+02    0.3216035937E+02    0.3216035937E+02    0.4480797196E+02    0.4652714305E+02
    0.3769506015E+00    0.2455794882E+01    0.2455794883E+01    0.4641812881E+01    0.2668128256E+02    0.2668128256E+02    0.3215827925E+02    0.3215827925E+02    0.4480641708E+02    0.4653751532E+02
    0.3821860265E+00    0.2473776721E+01    0.2473776721E+01    0.4675277785E+01    0.2667780119E+02    0.2667780119E+02    0.3215625267E+02    0.3215625267E+02    0.4480493294E+02    0.4654756088E+02
    0.3874214515E+00    0.2491146140E+01    0.2491146140E+01    0.4707595097E+01    0.2667441592E+02    0.2667441592E+02    0.3215428163E+02    0.3215428163E+02    0.4480351758E+02    0.4655727557E+02
