    0.3197196077E+00    0.2984227485E+01    0.2984227485E+01    0.5373567315E+01    0.7959404321E+01    0.7959404321E+01    0.9103751491E+01
    0.3336204602E+00    0.3106440763E+01    0.3106440763E+01    0.5572944244E+01    0.7913529686E+01    0.7913529686E+01    0.9139810499E+01
    0.3475213127E+00    0.3227659161E+01    0.3227659161E+01    0.5768152218E+01    0.7865901238E+01    0.7865901238E+01    0.9174630456E+01
    0.3614221652E+00    0.3347836220E+01    0.3347836220E+01    0.5959062381E+01    0.7816548997E+01    0.7816548997E+01    0.9207962861E+01
    0.3753230177E+00    0.3466923225E+01    0.3466923225E+01    0.6145551080E+01    0.7765506063E+01    0.7765506063E+01    0.9239563466E+01
    0.3892238702E+00    0.3584868641E+01    0.3584868641E+01    0.6327500040E+01    0.7712809169E+01    0.7712809169E+01    0.9269192933E+01
    0.4031247227E+00    0.3701617407E+01    0.3701617407E+01    0.6504796538E+01    0.7658499390E+01    0.7658499390E+01    0.9296617421E+01
    0.4170255752E+00    0.3817110011E+01    0.3817110011E+01    0.6677333567E+01    0.7602623050E+01    0.7602623050E+01    0.9321609117E+01
    0.4309264278E+00    0.3931281327E+01    0.3931281327E+01    0.6845009995E+01    0.7545232876E+01    0.7545232876E+01    0.9343946707E+01
    0.4448272803E+00    0.4044059079E+01    0.4044059079E+01    0.7007730710E+01    0.7486389511E+01    0.7486389511E+01    0.9363415797E+01
    0.4587281328E+00    0.4155361859E+01    0.4155361859E+01    0.7165406757E+01    0.7426163489E+01    0.7426163489E+01    0.9379809287E+01
    0.4726289853E+00    0.4265096502E+01    0.4265096502E+01    0.7317955458E+01    0.7364637835E+01    0.7364637835E+01    0.9392927716E+01
    0.4865298378E+00    0.4373154580E+01    0.4373154580E+01    0.7301911552E+01    0.7301911552E+01    0.7465300518E+01    0.9402579568E+01
    0.5004306903E+00    0.4479407699E+01    0.4479407699E+01    0.7238104306E+01    0.7238104306E+01    0.7607372099E+01    0.9408581567E+01
    0.5143315428E+00    0.4583701073E+01    0.4583701073E+01    0.7173362831E+01    0.7173362831E+01    0.7744106862E+01    0.9410758967E+01
    0.5282323953E+00    0.4685844687E+01    0.4685844687E+01    0.7107869750E+01    0.7107869750E+01    0.7875447951E+01    0.9408945869E+01
    0.5421332478E+00    0.4785600971E+01    0.4785600971E+01    0.7041855875E+01    0.7041855875E+01    0.8001344885E+01    0.9402985581E+01
    0.5560341003E+00    0.4882667488E+01    0.4882667488E+01    0.6975617506E+01    0.6975617506E+01    0.8121753305E+01    0.9392731109E+01
    0.5699349528E+00    0.4976652396E+01    0.4976652396E+01    0.6909540947E+01    0.6909540947E+01    0.8236634461E+01    0.9378045877E+01
    0.5838358053E+00    0.5067039644E+01    0.5067039644E+01    0.6844137296E+01    0.6844137296E+01    0.8345954213E+01    0.9358804902E+01
    0.5977366579E+00    0.5153139938E+01    0.5153139938E+01    0.6780091462E+01    0.6780091462E+01    0.8449681084E+01    0.9334896897E+01
    0.6116375104E+00    0.5234023379E+01    0.5234023379E+01    0.6718329509E+01    0.6718329509E+01    0.8547782258E+01    0.9306228411E+01
    0.6255383629E+00    0.5308432408E+01    0.5308432408E+01    0.6660105703E+01    0.6660105703E+01    0.8640214739E+01    0.9272732787E+01
    0.6394392154E+00    0.5374684548E+01    0.5374684548E+01    0.6607099753E+01    0.6607099753E+01    0.8726903398E+01    0.9234392212E+01
    0.6533400679E+00    0.5430603179E+01    0.5430603179E+01    0.6561486030E+01    0.6561486030E+01    0.8807676692E+01    0.9191302075E+01
    0.6672409204E+00    0.5473569043E+01    0.5473569043E+01    0.6525882053E+01    0.6525882053E+01    0.8882023840E+01    0.9143913864E+01
    0.6811417729E+00    0.5500838854E+01    0.5500838854E+01    0.6503029868E+01    0.6503029868E+01    0.8947682013E+01    0.9094448018E+01
    0.6950426254E+00    0.5510214522E+01    0.5510214522E+01    0.6495126825E+01    0.6495126825E+01    0.8985439629E+01    0.9062090672E+01
